water_content_percent,wavelength_nm,median_reflectance,std_reflectance
10,907.502,14.6871476,0.162362064243591
10,907.868,14.6930416,0.187303635904485
10,908.142,19.6058532,2.10369864601006
10,908.234,14.681713,0.183726237700553
10,908.6,14.6928662,0.237112172743113
10,908.966,14.7191178,0.271253051022399
10,909.332,14.8038378,0.29003446763128
10,909.698,14.8189582,0.232642206084278
10,910.063,14.8452748,0.240181859687529
10,910.429,14.8614704,0.199405830930391
10,910.795,14.8950356,0.194778657675424
10,911.16,14.870363,0.204840231440994
10,911.376,18.8952512,1.38615457046224
10,911.526,14.8419354,0.208250742236949
10,911.891,14.8055892,0.213112984794827
10,912.256,14.7989008,0.252635119506691
10,912.622,14.8043904,0.217006806830201
10,912.987,14.7442022,0.200522367842992
10,913.352,14.7465778,0.237553535436036
10,913.717,14.7366784,0.297105973535101
10,914.082,14.7238794,0.295088884338668
10,914.447,14.7027098,0.287125371896947
10,914.609,17.3486148,1.21648245312646
10,914.812,14.7027232,0.291717584897037
10,915.177,14.6985462,0.303754481754854
10,915.541,14.716735,0.260058225920274
10,915.906,14.7090998,0.258722336951721
10,916.27,14.7157086,0.303033614057979
10,916.635,14.805772,0.278602892959136
10,916.999,14.8098848,0.259080826988336
10,917.364,14.797756,0.292432126851343
10,917.728,14.8555646,0.267061057512023
10,917.843,20.2524002,2.57495676299136
10,918.092,14.8553738,0.259740153971927
10,918.456,14.84161,0.327509625820677
10,918.82,14.9185594,0.289927635598679
10,919.184,14.9133948,0.302398366886728
10,919.548,14.9024688,0.348115070048051
10,919.912,14.8768356,0.367869943633671
10,920.276,14.7522356,0.345835010736392
10,920.639,14.6761184,0.337780751537206
10,921.003,14.7021174,0.364842195217933
10,921.076,19.4921032,2.42747919814761
10,921.367,14.7494852,0.340933370202097
10,921.73,14.715561,0.257390398775867
10,922.094,14.7979962,0.236213379884713
10,922.457,14.7259078,0.300093186916597
10,922.82,14.7232576,0.292408101745899
10,923.183,14.6713128,0.291913130775853
10,923.547,14.7312904,0.355989743736305
10,923.91,14.814549,0.38269289520711
10,924.273,14.937878,0.329017537065731
10,924.308,19.136617,2.1587002730118
10,924.636,14.9131932,0.242978703592228
10,924.998,14.8775666,0.258073579369605
10,925.361,14.889638,0.294465088772846
10,925.724,14.8558194,0.378883681620943
10,926.086,14.789527,0.417546783433905
10,926.449,14.7409642,0.42468709943788
10,926.812,14.8373,0.453269264941271
10,927.174,14.8314774,0.314977756708374
10,927.536,14.838836,0.299224168886806
10,927.541,19.9812422,3.29604702505455
10,927.899,14.8919146,0.331694107888337
10,928.261,14.9991028,0.252445235438025
10,928.623,14.9858696,0.19120304410401
10,928.985,15.0330998,0.241441520539778
10,929.347,15.0426252,0.279702951070167
10,929.709,15.0783104,0.189090223317442
10,930.071,14.962142,0.262739736789089
10,930.433,15.0029782,0.255096146068418
10,930.773,20.039351,2.86743730101225
10,930.794,14.9806494,0.285573727305297
10,931.156,14.9984998,0.349062554775731
10,931.518,15.015589,0.335168901883812
10,931.879,15.22717,0.335011073292809
10,932.24,15.2583302,0.329577066674488
10,932.602,15.3279622,0.304698212703258
10,932.963,15.3492698,0.306108485729749
10,933.324,15.2908358,0.272016371308347
10,933.685,15.1202992,0.279731782641444
10,934.005,19.8409152,2.85673784183928
10,934.047,15.0530858,0.327206990981183
10,934.408,15.0678972,0.246848979546929
10,934.768,14.9978444,0.243888558954781
10,935.129,15.0616252,0.345876221116977
10,935.49,15.0952428,0.321244751416361
10,935.851,15.0822788,0.259682087671368
10,936.211,15.0793282,0.317262184940721
10,936.572,15.2001062,0.36375969553671
10,936.933,15.1524914,0.277273296343229
10,937.237,18.8557394,2.42359367286636
10,937.293,15.1485704,0.338663165699253
10,937.653,14.9860976,0.294634694952648
10,938.014,14.7898006,0.334249570359395
10,938.374,14.6656534,0.252672545624252
10,938.734,14.6235676,0.29897471755692
10,939.094,14.6177302,0.383442772120899
10,939.454,14.70209,0.318703531421916
10,939.814,14.8904474,0.276573700888281
10,940.174,15.0197906,0.317327331531717
10,940.468,19.099384,2.82289018352263
10,940.534,15.054508,0.215409409936521
10,940.893,15.0545174,0.125120536193864
10,941.253,15.0730318,0.198869546084261
10,941.613,15.04068,0.405304527023818
10,941.972,15.0255756,0.349496621692743
10,942.331,15.1747034,0.449477955913124
10,942.691,15.1863014,0.356973740245189
10,943.05,15.1769314,0.246052779857168
10,943.409,15.1006308,0.242722460498735
10,943.699,18.2468404,2.59829248633449
10,943.768,14.9355212,0.170048373277018
10,944.128,14.7804386,0.157444339227043
10,944.487,14.7287362,0.296635985039172
10,944.845,14.789994,0.384866184203809
10,945.204,14.692065,0.330640977928024
10,945.563,14.7476162,0.535660679637175
10,945.922,14.715708,0.550993684802648
10,946.28,14.6941186,0.420667695016672
10,946.639,14.7711256,0.36531663765977
10,946.93,18.9302136,2.2271109807901
10,946.998,14.7781382,0.239799817262149
10,947.356,14.6362294,0.307613502895825
10,947.714,14.6480398,0.275195782118404
10,948.073,14.8027982,0.542361968130288
10,948.431,14.587244,0.477284254635327
10,948.789,14.8088388,0.665554065235395
10,949.147,14.9602972,0.716132020570342
10,949.505,14.944332,0.89224607684024
10,949.863,14.7543228,0.654287746479605
10,950.16,18.7534204,2.43025013105043
10,950.221,14.8661632,0.685985237717956
10,950.579,14.8099936,0.455791763890749
10,950.936,14.6506992,0.556471587500171
10,951.294,14.5412038,0.572688271437228
10,951.651,14.6993442,0.403773530403071
10,952.009,14.5344156,0.378192176145726
10,952.366,14.4891652,0.436159678343792
10,952.724,14.528036,0.478482698964968
10,953.081,14.7141692,0.505541206839324
10,953.39,19.166762,2.3543848155455
10,953.438,14.8241802,0.574478448544904
10,953.795,15.0861816,0.631658945591242
10,954.152,15.0744256,0.54054325026462
10,954.509,15.2078758,0.741695122481846
10,954.866,15.0957224,0.49356341758303
10,955.223,14.9681288,0.396049247232411
10,955.58,14.986584,0.533298454390034
10,955.937,15.0810672,0.582801542417451
10,956.293,14.8499658,0.588301833422742
10,956.62,18.8058766,2.24711606462431
10,956.65,14.9060256,0.46586328510738
10,957.006,15.0343656,0.522645097738265
10,957.363,14.8174466,0.450777146767491
10,957.719,14.6141138,0.304631986075265
10,958.075,14.7415302,0.29410583397913
10,958.431,14.6318854,0.350800894718129
10,958.788,14.4229972,0.306717225616952
10,959.144,14.6007352,0.476027112323405
10,959.5,14.69731,0.412686603399238
10,959.85,19.5238688,2.20021057347131
10,959.856,14.5088512,0.550474356591259
10,960.211,14.7206994,0.293179450580426
10,960.567,14.7633446,0.433609548687572
10,960.923,14.4031536,0.429192973464664
10,961.278,14.6255806,0.580061982591723
10,961.634,14.8115008,0.537091825577117
10,961.989,14.563796,0.686572610463599
10,962.345,14.7212528,0.641844944292124
10,962.7,14.9398952,0.701717099582275
10,963.055,14.7989048,0.878089727999457
10,963.079,18.9364558,2.41781526796126
10,963.411,14.8866286,0.717030584449673
10,963.766,14.7435048,0.527339215942604
10,964.121,14.659871,0.599925405824091
10,964.476,14.7043722,0.366569571390425
10,964.831,14.7019404,0.479122830859729
10,965.185,14.8961454,0.666801734791864
10,965.54,15.0826928,0.494769904037584
10,965.895,14.9049308,0.451200086354335
10,966.249,14.8769098,0.68985730692641
10,966.308,19.2623812,2.6646035617038
10,966.604,14.6703148,0.604151825534741
10,966.958,14.24305,0.696378035074341
10,967.313,14.3711312,0.555140425668101
10,967.667,14.3639394,0.611428073300728
10,968.021,14.0471234,0.605634426414021
10,968.376,14.2029572,0.64446756876026
10,968.73,14.2858414,0.852942580482086
10,969.084,14.0997348,0.584017315820482
10,969.438,14.2345542,0.478014473445481
10,969.537,18.8943092,2.42179467937069
10,969.791,14.632809,0.679709939430637
10,970.145,14.6699494,1.0568113458936
10,970.499,14.8519592,1.37373633145453
10,970.853,14.985418,1.15326270622144
10,971.206,14.916859,0.895351346051593
10,971.56,14.9003634,0.618117561579543
10,971.913,15.0733126,0.222381261152643
10,972.267,15.2883364,0.187021320323219
10,972.62,15.2915674,0.361904778129055
10,972.766,19.2295904,2.31479852603769
10,972.973,15.2273646,0.610243376652496
10,973.326,15.009787,0.745475707090983
10,973.679,14.727334,0.937062519109371
10,974.032,14.3322136,0.714112332909774
10,974.385,14.4815888,0.690466601442068
10,974.738,14.7282738,0.683476852004924
10,975.091,14.8520132,0.559053346426761
10,975.444,15.1785642,0.613138762429321
10,975.796,15.415316,0.870100768509487
10,975.994,18.6201172,2.32464268628814
10,976.149,15.366695,1.20236243869559
10,976.501,15.3391026,1.35482676261515
10,976.854,15.021275,1.51682810703797
10,977.206,14.5621544,1.30094277564413
10,977.558,14.6771144,1.22738015020752
10,977.911,14.575411,0.845343814839146
10,978.263,14.3741902,0.497088176383386
10,978.615,14.8107996,0.8096102707433
10,978.967,14.6391076,0.815858866804204
10,979.222,19.1051134,2.18260789453888
10,979.319,14.10819,0.563709294206864
10,979.671,14.330086,0.621391252087121
10,980.022,14.3805718,0.833599598345968
10,980.374,14.5444812,0.868625501681686
10,980.726,15.1059634,1.02442881073437
10,981.077,15.2965198,0.957294450611598
10,981.429,14.8231312,0.83567448901744
10,981.78,14.5124426,0.708923681537752
10,982.131,14.4040854,0.755776164034458
10,982.449,18.71814,2.20363045944923
10,982.483,14.2996492,0.628770683832318
10,982.834,14.1568818,0.881827864001677
10,983.185,14.2574478,0.990310374478507
10,983.536,14.76919,1.00905628423453
10,983.887,14.7100826,1.17526204009942
10,984.238,14.4635682,1.14658482186211
10,984.589,15.0271014,0.987363979400626
10,984.939,15.363098,0.921327352678732
10,985.29,15.3458154,0.842472917527822
10,985.641,15.1155888,0.761284555732586
10,985.677,18.8726042,2.32883806755493
10,985.991,15.442918,0.738570235311172
10,986.342,15.1313906,0.747148803919166
10,986.692,14.9060372,0.817247347664439
10,987.042,14.7115934,0.966611105825626
10,987.393,14.860365,0.946893824836766
10,987.743,14.5192754,1.05734601624097
10,988.093,14.2622228,1.32133213041103
10,988.443,14.104752,1.15638176668417
10,988.793,14.3406864,0.851794958550613
10,988.904,18.8421912,2.41484412633225
10,989.143,13.9816096,1.62014027846722
10,989.492,14.152129,2.15438621669802
10,989.842,14.0193556,1.97912793402393
10,990.192,13.7156974,1.70875303779248
10,990.541,13.5250048,2.35091816579288
10,990.891,13.714295,1.63921176953669
10,991.24,13.5768972,1.38848268273384
10,991.59,13.6184642,0.964180773485429
10,991.939,13.9382938,1.09301162924123
10,992.131,19.1860348,2.27341580046875
10,992.288,14.2684054,1.39495534416161
10,992.637,13.939918,1.81584588402166
10,992.986,13.4698806,2.00627909202789
10,993.335,13.7526742,1.04894878451913
10,993.684,13.5450446,0.979897082068234
10,994.033,13.6214344,1.27320820849186
10,994.382,13.6818384,1.77559408532408
10,994.73,14.2315018,2.17718084520872
10,995.079,13.625699,2.06164183476752
10,995.357,18.6164552,2.24686604440375
10,995.428,13.631741,2.17662734707667
10,995.776,13.4354806,1.74655297115348
10,996.124,13.827141,1.43110190403116
10,996.473,13.6415708,1.2363515468931
10,996.821,14.5336646,0.666173582223912
10,997.169,14.4939664,0.910606215260712
10,997.517,13.8178228,1.33017749604455
10,997.865,13.3695974,1.5236938926948
10,998.213,13.6827806,1.19496930560037
10,998.561,13.030248,1.58699583018646
10,998.583,18.9640306,1.85624534967903
10,998.909,13.083378,1.4422090742581
10,999.257,13.06305222,1.97762207569366
10,999.604,12.7861352,1.5110267558815
10,999.952,11.7959199,0.998713799858418
10,1000.299,12.0241034,0.989404205716875
10,1000.647,12.6412378,0.966900187952696
10,1000.994,12.4763874,1.44810424758159
10,1001.342,13.1981368,1.023934554898
10,1001.689,14.2841756,1.17135674993191
10,1001.809,18.4935782,2.06596081869734
10,1002.036,14.3088958,1.4288224751171
10,1002.383,12.6712756,1.5603442241373
10,1002.73,13.1038444,1.45551734834328
10,1003.077,12.7181968,1.53748047743383
10,1003.424,12.252503,0.930925275032749
10,1003.77,12.854358,0.630019100227604
10,1004.117,14.1761698,0.89463726825086
10,1004.464,14.3881416,1.35935478004185
10,1004.81,14.6563682,1.20652418238233
10,1005.035,18.5140218,2.17391339787328
10,1005.157,14.4225178,1.32677692448692
10,1005.503,13.7196746,1.01064800924824
10,1005.85,13.1451516,1.44393522818797
10,1006.196,13.258765,2.0640426307672
10,1006.542,13.401691,1.62154006970929
10,1006.888,14.1372278,1.24947527227799
10,1007.234,14.142384,1.53263486797084
10,1007.58,13.7700994,0.735075360431732
10,1007.926,13.6498756,1.06071630452833
10,1008.26,18.2081284,2.25142573738212
10,1008.272,13.7271028,1.29012428352022
10,1008.618,13.8327966,1.30185979217988
10,1008.963,13.7373542,1.22248706149773
10,1009.309,14.5412752,1.63830529911044
10,1009.654,13.6104326,1.58293125292005
10,1010.0,13.8159516,1.88589582254997
10,1010.345,13.04705652,2.10083933536214
10,1010.69,13.1742292,1.77391131416082
10,1011.036,13.17770032,2.43301468335252
10,1011.381,14.0057737,2.43666134588579
10,1011.485,18.3084726,2.35207207395323
10,1011.726,13.499182,2.05174243168454
10,1012.071,13.3805602,2.62104039905366
10,1012.416,13.5410078,1.67273901481784
10,1012.761,13.1870312,1.75496950435675
10,1013.105,13.5975356,2.08100554938199
10,1013.45,13.56243538,2.06443821261826
10,1013.795,13.409846,1.93634724846594
10,1014.139,13.1688006,1.79423144972577
10,1014.484,13.8400606,2.00259187912851
10,1014.71,18.336674,2.10563932399478
10,1014.828,13.3938868,1.69702460233061
10,1015.172,13.1361279,2.13492688945585
10,1015.517,12.84829924,2.62616642990034
10,1015.861,13.0442965,2.81297624476696
10,1016.205,12.49426494,2.25566040140631
10,1016.549,12.09033172,2.18476011099738
10,1016.893,12.42321498,2.38669418163267
10,1017.237,12.521107,2.40993173850738
10,1017.581,12.19134136,1.98180574287761
10,1017.924,12.1305527,1.43003082437357
10,1017.935,18.682804,1.8086836873719
10,1018.268,11.78357,1.26346492652277
10,1018.612,12.73240982,2.47074227721872
10,1018.955,13.13979024,3.18273885581244
10,1019.299,13.28815932,3.13208447054686
10,1019.642,14.5115556,3.27663452705416
10,1019.985,13.9932954,3.08322411407602
10,1020.328,12.97040308,2.03248227852378
10,1020.672,12.9938196,1.60462903128301
10,1021.015,13.2984228,1.88623085967306
10,1021.159,18.5128018,1.86519113466662
10,1021.358,11.7126166,1.73394103904032
10,1021.701,12.70483198,1.82445888039297
10,1022.043,12.83311374,2.12934562535589
10,1022.386,12.61176796,2.71600337623634
10,1022.729,11.13599578,2.16918214396819
10,1023.071,11.60291518,2.09243464701623
10,1023.414,10.9092586,1.83942485962108
10,1023.756,10.6212566,1.98403150731257
10,1024.099,10.46591578,2.30780082054206
10,1024.383,18.71385,1.8398618888122
10,1024.441,12.0596676,2.76878617058826
10,1024.783,11.31250586,2.61114412205837
10,1025.126,12.41988558,3.20964280144441
10,1025.468,11.48637986,3.24848464255481
10,1025.81,12.33508946,2.19334723911698
10,1026.152,12.3405574,2.05728804968002
10,1027.606,18.7120338,1.64415055947494
10,1030.83,18.4856044,1.99214152361087
10,1034.053,18.2623444,2.11508003766615
10,1037.276,18.5029758,1.78044575441898
10,1040.498,18.448877,1.74580717309719
10,1043.72,18.6327908,1.88840336184338
10,1046.942,18.6191388,1.60828965737176
10,1050.164,18.9623546,1.49000848224171
10,1053.385,18.5456818,1.63865519958622
10,1056.606,18.7369048,1.67145580877024
10,1059.827,18.648015,1.6422588864578
10,1063.048,18.7196108,1.71456358919515
10,1066.268,18.499279,1.80869607855361
10,1069.488,18.7785746,1.87264996008006
10,1072.708,18.550155,1.82027385524629
10,1075.927,18.5884344,1.79191769536132
10,1079.146,18.501042,1.83790761727841
10,1082.365,18.5940238,1.78036690152422
10,1085.584,18.4720558,1.70894666016753
10,1088.802,18.6372566,1.68163233686887
10,1092.02,18.4913406,1.67157052483592
10,1095.237,18.6404184,1.68911880818877
10,1098.455,18.6632508,1.6409458722168
10,1101.672,18.7322752,1.66576200860716
10,1104.889,18.5874718,1.68326014700205
10,1108.105,18.7568316,1.68191016813653
10,1111.322,18.7236434,1.68451840425275
10,1114.538,18.6564962,1.65410759149813
10,1117.753,18.671393,1.6555334975891
10,1120.969,18.74868,1.72247294841144
10,1124.184,18.7369248,1.70204279897074
10,1127.399,18.743491,1.68213464108234
10,1130.613,18.8810688,1.766652618697
10,1133.828,18.9440658,1.76438410824201
10,1137.042,18.912561,1.7710559026024
10,1140.255,18.9308536,1.71754208276707
10,1143.469,18.906333,1.65979757972989
10,1146.682,18.9361468,1.64659010883066
10,1149.895,18.8974974,1.67539118653676
10,1153.107,19.1065174,1.72265173140918
10,1156.319,19.1231154,1.83625957338559
10,1159.531,19.2376976,1.85676627540524
10,1162.743,19.0325804,1.78850839809944
10,1165.955,19.2228544,1.735203783661
10,1169.166,19.0508598,1.70077419223569
10,1172.377,19.0754474,1.60288166759653
10,1175.587,19.069113,1.66202173496775
10,1178.797,19.191754,1.73476845220496
10,1182.008,19.0625338,1.67777983050976
10,1185.217,19.1230518,1.64445244430545
10,1188.427,19.2149576,1.70059796076387
10,1191.636,19.1441044,1.6300036465317
10,1194.845,19.2187224,1.67237101749147
10,1198.053,19.280962,1.72572407870911
10,1201.262,19.292295,1.64765533537533
10,1204.47,19.2350424,1.67143696140448
10,1207.677,19.3288034,1.73665907512103
10,1210.885,19.336127,1.6182637280886
10,1214.092,19.2655298,1.57196079239139
10,1217.299,19.3714062,1.68486027739019
10,1220.505,19.4148444,1.66010927701288
10,1223.712,19.4140896,1.61215082576645
10,1226.918,19.3424868,1.70227083897262
10,1230.124,19.4345696,1.7128919458987
10,1233.329,19.3088558,1.6300966983903
10,1236.534,19.2811802,1.56195448103834
10,1239.739,19.2811734,1.55466785419119
10,1242.944,19.3652078,1.56407038520399
10,1246.148,19.367436,1.55497870425225
10,1249.352,19.449423,1.61352585455926
10,1252.556,19.4967202,1.70181936301529
10,1255.759,19.5200868,1.67431756917897
10,1258.962,19.5219866,1.62853562196159
10,1262.165,19.535238,1.66452827059633
10,1265.368,19.5583768,1.65636493406452
10,1268.57,19.5825124,1.60694589958811
10,1271.772,19.5699148,1.60311514191719
10,1274.974,19.6041672,1.59814729399031
10,1278.176,19.5497288,1.609186352821
10,1281.377,19.5579434,1.57770206262762
10,1284.578,19.5523146,1.56325697991426
10,1287.778,19.612372,1.63253284521262
10,1290.979,19.5866192,1.64340978027337
10,1294.179,19.673063,1.61088523787426
10,1297.379,19.6614228,1.64336509661577
10,1300.578,19.6666506,1.64799588792722
10,1303.777,19.6038186,1.58474064471769
10,1306.976,19.6396454,1.57924858509363
10,1310.175,19.6040746,1.58208730568305
10,1313.373,19.6332556,1.5965467901877
10,1316.571,19.6042368,1.5803734567135
10,1319.769,19.6786414,1.61533785363231
10,1322.967,19.6538514,1.61028052493901
10,1326.164,19.6872926,1.66040856236152
10,1329.361,19.6459846,1.63336228784793
10,1332.557,19.6814712,1.66126564337452
10,1335.754,19.6264472,1.66181507204423
10,1338.95,19.6877084,1.70454814616233
10,1342.146,19.6683108,1.6595760895305
10,1345.341,19.64577,1.66876023214385
10,1348.536,19.6235708,1.68053898146355
10,1351.731,19.6461566,1.6619450671553
10,1354.926,19.6174042,1.63146902087185
10,1358.12,19.649774,1.61908016099698
10,1361.314,19.6897646,1.61328900058218
10,1364.508,19.6924238,1.63310851092748
10,1367.702,19.6283836,1.64930605266695
10,1370.895,19.60384,1.66652286464843
10,1374.088,19.5052446,1.69918124886742
10,1377.281,19.428816,1.72634518299012
10,1380.473,19.279398,1.73418947880432
10,1383.665,19.134544,1.72333276287036
10,1386.857,18.9787086,1.71021214288773
10,1390.048,18.7779568,1.72358669531897
10,1393.24,18.5090016,1.65759209290592
10,1396.431,18.3299862,1.63226025063461
10,1399.621,18.1246212,1.65141099351475
10,1402.812,17.8349916,1.63433003185508
10,1406.002,17.5556466,1.66041732544016
10,1409.192,17.4084768,1.72090122326639
10,1412.381,17.1302156,1.69269113326792
10,1415.57,16.9878806,1.68380032911098
10,1418.759,16.8467068,1.78822266887515
10,1421.948,16.7543586,1.78191003098985
10,1425.136,16.6395466,1.7906548790551
10,1428.325,16.6193554,1.80713076261311
10,1431.512,16.5828314,1.86870018616573
10,1434.7,16.5453974,1.7362850045647
10,1437.887,16.5107636,1.73048000276531
10,1441.074,16.428232,1.73052151357272
10,1444.261,16.4837944,1.73279955956269
10,1447.447,16.4119786,1.69327767510761
10,1450.633,16.3948384,1.72851352249968
10,1453.819,16.4524108,1.78422877222327
10,1457.005,16.510262,1.72315016470893
10,1460.19,16.5122358,1.80408973380654
10,1463.375,16.5856902,1.77089463267721
10,1466.56,16.707942,1.84232797373888
10,1469.744,16.700925,1.7195237051942
10,1472.928,16.8054336,1.81303999052603
10,1476.112,16.7667086,1.6994245551908
10,1479.296,16.880817,1.73123843438309
10,1482.479,16.8245794,1.69956461147314
10,1485.662,16.9691614,1.74327952045845
10,1488.845,17.035813,1.6928107494374
10,1492.027,17.2171996,1.76081994094588
10,1495.209,17.243041,1.75783449214322
10,1498.391,17.4408716,1.79481162985753
10,1501.573,17.5006214,1.83214165159461
10,1504.754,17.5764602,1.80221676565516
10,1507.935,17.6380398,1.81116637526864
10,1511.116,17.7801472,1.7960174142292
10,1514.296,17.8062506,1.72884073390704
10,1517.477,17.9214708,1.69494013097388
10,1520.656,18.0067438,1.73842764578609
10,1523.836,18.091995,1.6944580795413
10,1527.015,18.1058612,1.73906519930949
10,1530.194,18.1991212,1.7178540803241
10,1533.373,18.2193998,1.74892566962457
10,1536.552,18.2934392,1.66372527546917
10,1539.73,18.3408778,1.6993580252517
10,1542.908,18.4816096,1.63534214644332
10,1546.085,18.5319966,1.68809599805054
10,1549.263,18.6656182,1.67095256432292
10,1552.44,18.7332112,1.72822222947854
10,1555.616,18.8362924,1.70154268477186
10,1558.793,18.8789968,1.73898317485287
10,1561.969,18.9404994,1.7354213915838
10,1565.145,18.9575554,1.73504786069003
10,1568.321,19.0591386,1.75713487745302
10,1571.496,19.1225556,1.73649425962536
10,1574.671,19.1669276,1.72868327346482
10,1577.846,19.2327106,1.69982119684002
10,1581.02,19.306691,1.71682419120841
10,1584.194,19.27734,1.67972278546658
10,1587.368,19.3329454,1.70305436817415
10,1590.542,19.3279838,1.69171080943599
10,1593.715,19.3870532,1.67798561784175
10,1596.888,19.4091952,1.63973478278183
10,1600.061,19.4822604,1.66051649612698
10,1603.233,19.4412746,1.70209484007697
10,1606.406,19.538221,1.69198075344337
10,1609.578,19.5394446,1.71456366012518
10,1612.749,19.577513,1.72586730412126
10,1615.921,19.5785298,1.72594455583445
10,1619.092,19.6671606,1.70024421652251
10,1622.262,19.6349402,1.72341753220041
10,1625.433,19.7088378,1.7258788868318
10,1628.603,19.7359912,1.71744451384892
10,1631.773,19.8017622,1.70706211531044
10,1634.943,19.785396,1.67118891447412
10,1638.112,19.8533926,1.67641870832959
10,1641.281,19.838759,1.66241071683444
10,1644.45,19.8684014,1.6927327715915
10,1647.618,19.8630298,1.67119784569696
10,1650.787,19.9343594,1.69190201103038
10,1653.955,19.8973164,1.68445750627941
10,1657.122,19.9372342,1.67016099706542
10,1660.29,19.9513126,1.67688631819019
10,1663.457,19.9678068,1.6875339429881
10,1666.624,19.9272094,1.65237892495863
10,1669.79,20.0217874,1.63357402733486
10,1672.956,20.0104976,1.65847909466361
10,1676.122,20.0676412,1.63346511402496
10,1679.288,20.094872,1.67777558167068
10,1682.453,20.1824978,1.73047412775013
10,1685.618,20.2255742,1.74808882270718
10,1688.783,20.3250158,1.76986961634742
10,1691.948,20.3139828,1.78321134602261
10,1695.112,20.4117348,1.74079376497475
10,1698.276,20.474775,1.73698359380323
10,1701.44,20.5332132,1.74548052393917
10,1704.603,20.5740118,1.76468731929092
10,1707.766,20.5977662,1.76646343568379
10,1710.929,20.6189376,1.76489112703244
10,1714.091,20.6341996,1.75319740299621
10,1717.254,20.5679982,1.74731135405255
10,1720.416,20.5667472,1.73154113147143
10,1723.577,20.5829686,1.73122451780716
10,1726.739,20.568282,1.77363218936655
10,1729.9,20.5367006,1.73887435813121
10,1733.061,20.5803924,1.79323316556265
10,1736.221,20.521452,1.7691028479379
10,1739.381,20.5133706,1.76328864881863
10,1742.541,20.4443358,1.74567061210692
10,1745.701,20.4224066,1.80486694571025
10,1748.861,20.3489274,1.77606516913773
10,1752.02,20.3002174,1.75082965565204
10,1755.179,20.2418972,1.78360368361308
10,1758.337,20.1945438,1.7772820654492
10,1761.495,20.0973566,1.74013902556843
10,1764.653,20.0583378,1.72453951556123
10,1767.811,19.9361502,1.72692048198698
10,1770.968,19.8829082,1.74922836196003
10,1774.126,19.8735942,1.73392695794689
10,1777.282,19.8723988,1.75014660911575
10,1780.439,19.8043388,1.76273141065738
10,1783.595,19.8490932,1.75823957206171
10,1786.751,19.8328062,1.71105343494006
10,1789.907,19.7846254,1.72977562720378
10,1793.062,19.747996,1.73062612582834
10,1796.218,19.8046892,1.68302059587605
10,1799.372,19.8136224,1.73719972305519
10,1802.527,19.8197856,1.74686691655931
10,1805.681,19.821053,1.75006148307172
10,1808.835,19.8747892,1.75521772667044
10,1811.989,19.8761608,1.80502422137149
10,1815.143,19.901997,1.80447976577195
10,1818.296,19.8789774,1.80001814852002
10,1821.449,19.944601,1.81785744555804
10,1824.601,19.905155,1.8414422847856
10,1827.753,19.912905,1.87388446514101
10,1830.905,19.8702216,1.84538590801356
10,1834.057,19.9268686,1.86719022293848
10,1837.209,19.8889838,1.87724073716009
10,1840.36,19.8914668,1.86100498262465
10,1843.511,19.7944372,1.81538989442813
10,1846.661,19.7657426,1.82004697999525
10,1849.812,19.6977418,1.82432473815046
10,1852.962,19.6265418,1.77205923260137
10,1856.111,19.4605164,1.76794250128013
10,1859.261,19.3516152,1.74944242274702
10,1862.41,19.1369278,1.73632815208029
10,1865.559,18.9052392,1.75528876497235
10,1868.708,18.622407,1.82907457984009
10,1871.856,18.3580622,1.82644857673151
10,1875.004,17.9059408,1.91639798192781
10,1878.152,17.426672,1.98015708465738
10,1881.299,16.8582124,1.92193898939031
10,1884.446,16.2413208,1.9252605716173
10,1887.593,15.5797382,1.94179622618146
10,1890.74,14.8962774,1.90498699365918
10,1893.886,14.279698,1.91366552585367
10,1897.032,13.7091214,1.97524908612788
10,1900.178,13.1915442,1.96497638037381
10,1903.323,12.7102846,2.04457116505399
10,1906.469,12.2592346,2.03626110406172
10,1909.614,11.90245,2.07625968928128
10,1912.758,11.5537829,2.14381590448659
10,1915.903,11.26263118,2.12068327943011
10,1919.047,11.13779324,2.20179356210827
10,1922.19,11.1559587,2.19715348561312
10,1925.334,11.02010214,2.09182675990662
10,1928.477,10.91354456,2.05347838336272
10,1931.62,10.92556898,2.121648244372
10,1934.763,10.75785248,1.93851522070776
10,1937.905,10.73437346,2.01085909328223
10,1941.047,10.83561764,2.07377087641389
10,1944.189,10.9138467,2.06621023814402
10,1947.33,11.01716684,2.00148999868256
10,1950.472,11.09650332,2.05961587892439
10,1953.612,11.27850216,2.05071563251115
10,1956.753,11.32997838,2.14244364499776
10,1959.893,11.46276816,2.03339137408182
10,1963.034,11.49544714,1.99526749359377
10,1966.173,11.71392178,1.95207824778484
10,1969.313,11.64785512,1.9057283636129
10,1972.452,11.7607138,1.76213230935891
10,1975.591,11.8250984,1.8829235424698
10,1978.73,12.0494802,1.95762100326426
10,1981.868,12.1347432,1.99293825419328
10,1985.006,12.3981512,2.15534433100416
10,1988.144,12.4549534,2.13496598807846
10,1991.281,12.7029618,2.14444618732729
10,1994.419,12.7032618,2.06412873545343
10,1997.556,12.8353994,2.01560487406849
10,2000.692,12.9051134,1.88657838854987
10,2003.829,13.2033802,1.95561409869313
10,2006.965,13.2624688,1.94275738912335
10,2010.101,13.5751452,1.9655690405686
10,2013.236,13.7087376,2.01244071370916
10,2016.371,13.9077346,2.00572908852662
