wavelength_nm,median_reflectance_0pct,median_reflectance_5pct,median_reflectance_10pct,median_reflectance_15pct,median_reflectance_20pct,median_reflectance_25pct,median_reflectance_30pct,median_reflectance_35pct,median_reflectance_40pct,std_reflectance_0pct,std_reflectance_5pct,std_reflectance_10pct,std_reflectance_15pct,std_reflectance_20pct,std_reflectance_25pct,std_reflectance_30pct,std_reflectance_35pct,std_reflectance_40pct
1963.034,38.8577078,13.8721698,11.49544714,8.9012483,10.79855098,9.5762031,8.26236246,5.9655926,5.25858712,1.67114172566583,1.49142445656512,1.99526749359377,1.4426392843553,1.43747321230263,1.22896312874562,1.48136996377168,0.454833353874638,0.923969648212696
1966.173,38.9716168,13.854227,11.71392178,9.01951354,10.93662882,9.66902526,8.38810924,6.1200856,5.35432464,1.53816580172196,1.45485239970603,1.95207824778484,1.61638235748415,1.47253928511896,1.1376221640431,1.48979687490415,0.383035943756384,0.929775929751991
1969.313,39.0665586,13.853075,11.64785512,9.02859524,10.93696742,9.70442984,8.46083016,6.12644042,5.40209842,1.7118652577216,1.50439968997737,1.9057283636129,1.50323569616465,1.46534638205987,1.22603388229384,1.51560359091077,0.357617074065752,0.823170644706808
1972.452,39.2585204,14.0823356,11.7607138,9.1760452,11.2096186,9.90592292,8.55713778,6.26222362,5.4704529,1.53889937079181,1.50559969747481,1.76213230935891,1.58837440647298,1.34986557518452,1.14186342758917,1.51936146293248,0.515830757129039,0.794502013044078
1975.591,39.2152984,14.042463,11.8250984,9.22976792,11.23911984,10.00329732,8.55590344,6.25879998,5.50917514,1.68349242518054,1.51844255316927,1.8829235424698,1.56152627079335,1.25768738003576,1.0655927077677,1.54791687601835,0.582738171052415,0.816222706547448
1978.73,39.4429454,14.2953754,12.0494802,9.48344726,11.43289672,10.21500498,8.68278902,6.31429748,5.55347524,1.56146676823448,1.63735914224542,1.95762100326426,1.64397588242686,1.30517815071059,1.08228623950275,1.59113646028555,0.546188447688965,0.816322297120251
1981.868,39.630407,14.4292736,12.1347432,9.58841832,11.51096592,10.25338704,8.78501828,6.34630316,5.67432932,1.71449884312215,1.70664840156883,1.99293825419328,1.42761809202316,1.30544555920888,1.10195759176785,1.62747346770822,0.565111830955009,0.797046301432669
1985.006,39.6423478,14.6598418,12.3981512,9.88070374,11.69250526,10.48600402,8.9618877,6.65209924,5.85303824,1.51019972646023,1.57454466175481,2.15534433100416,1.41427987461321,1.44352349025692,1.0740443330023,1.69859229863823,0.64876940004788,0.892090534005684
1988.144,39.637039,14.6599406,12.4549534,9.96405464,11.72471732,10.61992258,9.02263438,6.68078454,5.90851154,1.64913154011146,1.65163547946278,2.13496598807846,1.35897566504525,1.39727714380583,1.08362413121345,1.76896844828242,0.584850867621501,0.833037447432994
1991.281,39.723832,14.8073966,12.7029618,10.16851972,11.9271178,10.68283516,9.29604416,6.81777042,5.9841805,1.51014087324395,1.6398127705642,2.14444618732729,1.34170068572739,1.4258399421888,1.16692128561566,1.70495229548338,0.559569882209447,0.918942803663999
1994.419,39.754138,14.7191638,12.7032618,10.2914926,11.942363,10.69652374,9.39565522,7.08138086,6.2458025,1.64216154607846,1.55902231538749,2.06412873545343,1.31726454906367,1.38033557014778,1.10134866704747,1.82579717972419,0.585179998762117,0.963700136765264
1997.556,39.761489,14.7954794,12.8353994,10.48174968,12.233271,10.93205998,9.54115066,7.22868116,6.2015334,1.57965190783096,1.45072651042581,2.01560487406849,1.38119900871945,1.37702577819487,1.10340526982258,1.77268699036695,0.640462035678964,0.989888071904768
2000.692,39.8400676,14.763084,12.9051134,10.51232012,12.3171306,11.04440396,9.6660727,7.2369367,6.1895491,1.64587345674929,1.52440760708191,1.88657838854987,1.41766616950003,1.29558620787203,1.12314250455237,1.79460432417277,0.5963793455812,0.974964145937819
2003.829,39.927316,15.0424492,13.2033802,10.67306064,12.5254524,11.1690019,9.87115028,7.32492882,6.32679184,1.44873556486931,1.50803111277671,1.95561409869313,1.28370599705812,1.25803627644541,1.07221679934071,1.84726114741838,0.518487887595757,0.996418957346572
2006.965,40.0847526,15.2185862,13.2624688,10.71685012,12.5514982,11.36553086,9.91841524,7.36029476,6.41223626,1.64063441535433,1.52248658126834,1.94275738912335,1.2702446834262,1.33727079265157,1.03493745462674,1.85950931547501,0.524343496823007,0.947202316749313
2010.101,40.1852862,15.3421284,13.5751452,10.70877908,12.8442754,11.748156,10.02160554,7.42755754,6.34759104,1.40533688118962,1.52930340855183,1.9655690405686,1.29001884208164,1.28847610766806,1.05448242038604,1.71446947284512,0.482964015250663,0.969304710122819
2013.236,40.1541438,15.5468866,13.7087376,10.8226716,12.8668658,11.8771258,10.16575308,7.5189249,6.56005536,1.52773576836512,1.51554846639526,2.01244071370916,1.22492643329362,1.29756760394985,1.0164951827318,1.79794624041649,0.432295277862033,0.974733190522425
2016.371,40.337135,15.7571744,13.9077346,11.04984344,13.063913,12.0015026,10.29447422,7.62165202,6.69175994,1.43514267971655,1.53128782183855,2.00572908852662,1.27348553777485,1.3346373986362,0.941967987310312,1.74010389511971,0.44643366749213,0.993599879994165
2019.506,40.3421406,15.7924602,13.9460114,11.22078606,13.2386312,12.15784,10.3429934,7.7390355,6.82072166,1.67445711721771,1.45314611683965,1.96989203304035,1.33925576497257,1.31365656229585,0.956537089924902,1.77837501110603,0.463681636474101,0.979424823437772
2022.641,40.258822,15.7739288,14.1708748,11.37851822,13.457042,12.2703044,10.50060524,7.93504914,7.01544636,1.47489505972445,1.3881671653138,1.91587968667476,1.42713026477339,1.28709541309058,0.982198098459084,1.81462333714724,0.475307084091654,0.964706228505428
2025.775,40.3041552,15.95347,14.0965098,11.73505944,13.5070942,12.3434556,10.7561117,8.08595156,7.11208636,1.72944171680024,1.44657049900902,1.89589228814924,1.34928036450981,1.34398274983995,1.00110080622415,1.90137569636313,0.53275839340894,0.973922183004375
2028.91,40.3676738,16.1416614,14.3308214,11.86417952,13.6919152,12.5789068,10.96183996,8.26946484,7.28891856,1.52352642059892,1.50418424838616,1.88553602905313,1.46941519636709,1.37332167853761,1.03940438613706,1.90192459530791,0.596050851243793,0.976822119879724
2032.043,40.357048,16.27312,14.357151,11.96296648,13.8319654,12.6929228,11.0297801,8.35652854,7.37570606,1.70909978174804,1.45073618278652,1.92085549497676,1.40080628027234,1.33790111673645,1.06636157336663,2.02685871649085,0.585596393065168,0.979554243160075
2035.177,40.4120604,16.4994676,14.6217998,12.15992502,14.0008466,12.918124,11.23119816,8.55131638,7.5779181,1.47875728946472,1.54299462518061,1.88897662963335,1.44369752275946,1.41660883572715,1.06629460739497,1.99697669420204,0.628057831437696,1.04805749356659
